k,num_removed_kmers,paper_limit,paper_title,paper_id,best_candidate_id,2nd_best_candidate_id,query_time,ratio,hashmap_build_time,average_success_rate,average_query_time
3,50,60000000000000000,Automatic Two-Lane Path Generation for Autonomous Vehicles Using Quartic B-Spline Curves.,journals/tiv/SuzukiUM18,journals/tiv/SuzukiUM18,journals/corr/abs-2202-07008,6.312455177307129,"(72, '-', 40)",549.809070110321,Match,-
3,50,60000000000000000,Self-reconfigurable software architecture: Design and implementation.,journals/candie/MunRJ06,journals/candie/MunRJ06,conf/dagstuhl/CumplidoCUP10,8.0847909450531,"(56, '-', 45)",549.809070110321,Match,-
3,50,60000000000000000,Horizontal product differentiation in Varian's model of sales.,journals/ijgt/Nakagawa23,journals/ijgt/Nakagawa23,journals/corr/Nakagawa17,6.469023942947388,"(48, '-', 37)",549.809070110321,Match,-
3,50,60000000000000000,Large monochromatic components in multicolored bipartite graphs.,journals/jgt/DeBiasioKS20,journals/jgt/DeBiasioKS20,journals/jcta/Rahimi20,6.710573673248291,"(52, '-', 39)",549.809070110321,Match,-
3,50,60000000000000000,Modal and Temporal Properties of Processes.,series/txcs/Stirling01,series/txcs/Stirling01,journals/corr/abs-2106-00966,4.813671588897705,"(31, '-', 29)",549.809070110321,Match,-
3,50,60000000000000000,Optimal Filter-Bank Design for Multiple Texture Discrimination.,conf/icip/RandenH97a,conf/icip/RandenH97a,journals/tcyb/ZhangRMH22,7.331340312957764,"(51, '-', 30)",549.809070110321,Match,-
3,50,60000000000000000,BJR-Tree: Fast Skyline Computation Algorithm for Serendipitous Searching Problems.,conf/dsaa/KoizumiEHI17,conf/dsaa/KoizumiEHI17,conf/ai/MorinLAM10,8.604924440383911,"(68, '-', 34)",549.809070110321,Match,-
3,50,60000000000000000,Solving Combinatorial Problems via the Random Exploration of the Search Space: An Experimental Approach for Fast Decision Making.,conf/noms/SilvaSGSSMSN22,conf/noms/SilvaSGSSMSN22,conf/mfcs/Cleave73,12.872820138931274,"(102, '-', 42)",549.809070110321,Match,-
3,50,60000000000000000,Heuristics for the global optimization of microprograms.,conf/micro/Poe80,conf/micro/Poe80,conf/pais/Bousmaha22,5.325549364089966,"(38, '-', 31)",549.809070110321,Match,-
3,50,60000000000000000,Integrierte Testkonzepte - Von der Theorie zur Praxis und zur&uuml;ck.,conf/se/Gerlich07,conf/se/Gerlich07,journals/stt/Sneed09a,4.874578475952148,"(71, '-', 46)",549.809070110321,Match,-
3,50,60000000000000000,Effect of the principal component on the PCA-based neural network model for HFO2 thin film characteristics.,conf/aia/KoHMY07,conf/aia/KoHMY07,journals/eswa/OmidMO10,9.292441368103027,"(80, '-', 39)",549.809070110321,Match,-
3,50,60000000000000000,Multiple-Hypothesis CTC-Based Semi-Supervised Adaptation of End-to-End Speech Recognition.,conf/icassp/DoDH21,conf/icassp/DoDH21,journals/corr/abs-2103-15515,7.311663627624512,"(74, '-', 44)",549.809070110321,Match,-
3,50,60000000000000000,Image noise-informative map for noise standard deviation estimation.,conf/icassp/UssVLBC11,conf/icassp/UssVLBC11,journals/masa/SinghC08,5.823498964309692,"(55, '-', 31)",549.809070110321,Match,-
3,50,60000000000000000,Minimum settling time voltage regulation of single-phase PFC converters.,conf/icecsys/NinkovicJ01,conf/icecsys/NinkovicJ01,conf/iasam/AhmedBHAK17,6.453485488891602,"(56, '-', 36)",549.809070110321,Match,-
3,50,60000000000000000,DynaPyt: a dynamic analysis framework for Python.,conf/sigsoft/EghbaliP22,conf/sigsoft/EghbaliP22,journals/jossw/Smith21,4.553994178771973,"(42, '-', 27)",549.809070110321,Match,-
3,50,60000000000000000,Getting Back Up: Understanding How Enterprise Data Backups Fail.,conf/usenix/AmvrosiadisB16,conf/usenix/AmvrosiadisB16,journals/synthese/Stein04,4.898569107055664,"(60, '-', 26)",549.809070110321,Match,-
3,50,60000000000000000,3-Designs from Z<sub>4</sub>-Goethals-Like Codes and Variants of Cyclotomic Polynomials.,conf/wcc/LahtonenRV05,journals/mj/WangRHHC09,journals/qip/JiZ23,6.036238431930542,"(135, '-', 119)",549.809070110321,NOT MATCH,-
3,50,60000000000000000,(Not) yet another policy for scalable video delivery to mobile users.,conf/mmsys/HosseiniFP15,conf/mmsys/HosseiniFP15,conf/iscas/LiCCT10,6.383868217468262,"(57, '-', 32)",549.809070110321,Match,-
3,50,60000000000000000,A Self-healing Key Pre-distribution Scheme for Multi-phase Wireless Sensor Networks.,conf/trustcom/MessaiS17,conf/trustcom/MessaiS17,conf/iscis/CatakogluL13,9.246026039123535,"(70, '-', 51)",549.809070110321,Match,-
3,50,60000000000000000,Nonlinear Integration of Spatial and Temporal Forecasting by Support Vector Machines.,conf/fskd/WangCL07,conf/fskd/WangCL07,journals/corr/QiSN16,7.72924017906189,"(61, '-', 44)",549.809070110321,Match,-
3,50,60000000000000000,Network Security Management Using ARP Spoofing.,conf/iccsa/KwonAC04,conf/iccsa/KwonAC04,conf/IEEEares/PorrettiLK16,5.176576375961304,"(35, '-', 30)",549.809070110321,Match,-
3,50,60000000000000000,Filtering techniques for the system prognosis.,conf/icsc2/OuladsineOC16,conf/icsc2/OuladsineOC16,journals/corr/abs-1207-5104,4.897519826889038,"(31, '-', 27)",549.809070110321,Match,-
3,50,60000000000000000,A QoS-Aware Adaptive Mobility Handling Approach for LoRa-Based IoT Systems.,conf/saso/RobbeD18,conf/saso/RobbeD18,conf/icwe/ZhangWZWC05,7.191995859146118,"(57, '-', 30)",549.809070110321,Match,-
3,50,60000000000000000,HSP: Hybrid Synchronous Parallelism for Fast Distributed Deep Learning.,conf/icpp/Li0LZJ022,conf/icpp/Li0LZJ022,journals/corr/abs-2001-01347,7.629819631576538,"(62, '-', 41)",549.809070110321,Match,-
3,50,60000000000000000,The Nexus information hub for exploring social-informational context.,conf/adcs/MansfieldRCS02,conf/adcs/MansfieldRCS02,journals/jd/Graminius22,5.766434669494629,"(53, '-', 37)",549.809070110321,Match,-
3,50,60000000000000000,"The Badalona Corpus - An Audio, Video and Neuro-Physiological Conversational Dataset.",conf/lrec/BlacheAJHKLMF22,conf/lrec/BlacheAJHKLMF22,conf/aaaiss/KatholS15,6.668041944503784,"(70, '-', 28)",549.809070110321,Match,-
3,50,60000000000000000,Using Cloud-assisted Body Area Networks to Track People Physical Activity in Mobility.,conf/bodynets/FortinoGLM15,conf/bodynets/FortinoGLM15,conf/medinfo/HenriksenHHG17,8.421151638031006,"(67, '-', 32)",549.809070110321,95.74468085106383,7.216854567223407
3,100,60000000000000000,"Substad: For Fast Substitution in LISP, with an Application on Unification.",journals/ipl/Champeaux78,journals/ipl/Champeaux78,journals/tamm/CidP16,4.774893760681152,"(51, '-', 23)",549.809070110321,Match,-
3,100,60000000000000000,A Choice Free Theory of Dedekind Cardinals.,journals/jsyml/Ellentuck69,journals/jsyml/Ellentuck69,journals/sLogica/EckertH18,3.9075043201446533,"(35, '-', 24)",549.809070110321,Match,-
3,100,60000000000000000,Learning Equilibrium Play: A Myopic Approach.,journals/coap/Flam99,journals/coap/Flam99,conf/globecom/NiyatoH07a,3.2254772186279297,"(37, '-', 31)",549.809070110321,Match,-
3,100,60000000000000000,Stochastic modeling and availability optimization of condenser used in steam turbine power plants using GA and PSO.,journals/qre/SainiGSK22,journals/qre/SainiGSK22,journals/ress/JagtapBKAC20,7.455448865890503,"(76, '-', 38)",549.809070110321,Match,-
3,100,60000000000000000,Selected papers from the 15th and 16th international conference on Computational Intelligence Methods for Bioinformatics and Biostatistics.,journals/bmcbi/CazzanigaRBMSCR21,journals/bmcbi/CazzanigaRBMSCR21,journals/jbcb/KittichotiratEV16,7.857745885848999,"(85, '-', 49)",549.809070110321,Match,-
3,100,60000000000000000,Degree-based topological descriptors of type 3 rectangular hex-derived networks.,journals/bullica/DasR22,journals/bullica/DasR22,conf/mipro/BojovicLBST19,5.455676794052124,"(58, '-', 27)",549.809070110321,Match,-
3,100,60000000000000000,Defection-free exchange mechanisms based on an entry fee imposition.,journals/ai/MatsubaraY02,journals/ai/MatsubaraY02,journals/ijtm/MaLS08,5.637438535690308,"(56, '-', 30)",549.809070110321,Match,-
3,100,60000000000000000,A Realization Algorithm Using Three-Input Majority Elements.,journals/tc/Riseman67,journals/tc/Riseman67,journals/access/TrojovskaDT22,5.35021448135376,"(48, '-', 38)",549.809070110321,Match,-
3,100,60000000000000000,Quick Block Transport System for Scalable Hyperledger Fabric Blockchain Over D2D-Assisted 5G Networks.,journals/tnsm/KimNSP22,journals/tnsm/KimNSP22,conf/acomp/VoNN21,6.290621995925903,"(86, '-', 38)",549.809070110321,Match,-
3,100,60000000000000000,Task-Oriented and Imitation-Oriented Movements in Virtual Reality Exercise Performance and Design.,journals/hf/ChenC23,journals/hf/ChenC23,conf/vr/DoradoFCMH19,7.2768473625183105,"(71, '-', 34)",549.809070110321,Match,-
3,100,60000000000000000,refineD: improved protein structure refinement using machine learning based restrained relaxation.,journals/bioinformatics/Bhattacharya19,journals/bioinformatics/Bhattacharya19,journals/bioinformatics/MagnanB14,6.316460609436035,"(67, '-', 35)",549.809070110321,Match,-
3,100,60000000000000000,A Tale of Two Deterrents: Considering the Role of Absolute and Restrictive Deterrence to Inspire New Directions in Behavioral and Organizational Security Research.,journals/jais/WillisonLP18,journals/jais/WillisonLP18,journals/ijkm/SadeghKM18,11.412435531616211,"(119, '-', 47)",549.809070110321,Match,-
3,100,60000000000000000,River Temperature Forecasting: A Coupled-Modeling Framework for Management of River Habitat.,journals/staeors/DannerMPHMRCDLN12,journals/staeors/DannerMPHMRCDLN12,journals/corr/abs-2207-03517,5.429220914840698,"(58, '-', 25)",549.809070110321,Match,-
3,100,60000000000000000,Polynomial-time Construction of Optimal Tree-structured Communication Data Layout Descriptions.,journals/corr/GanianKST15,journals/corr/GanianKST15,conf/ilp/SuzukiISMU02,6.49989128112793,"(67, '-', 38)",549.809070110321,Match,-
3,100,60000000000000000,Automatic Sign Reading and Localization for Semantic Mapping with an Office Robot.,journals/corr/abs-2209-11432,journals/corr/abs-2209-11432,conf/icra/MillerSCS022,6.200787544250488,"(49, '-', 24)",549.809070110321,Match,-
3,100,60000000000000000,On the Performance of Non-Terrestrial Networks to Support the Internet of Things.,journals/corr/abs-2212-01614,journals/corr/abs-2212-01614,conf/acssc/WangTGAZ22,7.005960941314697,"(52, '-', 52)",549.809070110321,Match,-
3,100,60000000000000000,A General Framework for Biclustering Gene Expression Data.,journals/jbcb/LiCZJ06,journals/jbcb/LiCZJ06,journals/tcbb/XuOHZ18,4.9119884967803955,"(44, '-', 36)",549.809070110321,Match,-
3,100,60000000000000000,The Effects of Environmental Factors on the Efficiency of Clinical Commissioning Groups in England: A Data Envelopment Analysis.,journals/jms/TakundwaJMP17,journals/jms/TakundwaJMP17,conf/cis/DuanDC08,9.294965505599976,"(102, '-', 46)",549.809070110321,Match,-
3,100,60000000000000000,Autosate.,journals/cacm/Gatto64,journals/software/Honekamp09,conf/iva/CaiGQHG16,0.4768562316894531,"(8, '-', 7)",549.809070110321,NOT MATCH,-
3,100,60000000000000000,Characterisation of Bijectivity Preserving Componentwise Modification of S-Boxes.,journals/iacr/Nyberg22a,journals/iacr/Nyberg22a,journals/jucs/BeckerRHST08,4.405690431594849,"(44, '-', 21)",549.809070110321,Match,-
3,100,60000000000000000,Automatic Two-Lane Path Generation for Autonomous Vehicles Using Quartic B-Spline Curves.,journals/tiv/SuzukiUM18,journals/tiv/SuzukiUM18,journals/corr/abs-2202-07008,5.65262246131897,"(70, '-', 40)",549.809070110321,Match,-
3,100,60000000000000000,Self-reconfigurable software architecture: Design and implementation.,journals/candie/MunRJ06,journals/candie/MunRJ06,conf/dagstuhl/CumplidoCUP10,5.9653332233428955,"(48, '-', 38)",549.809070110321,Match,-
3,100,60000000000000000,Horizontal product differentiation in Varian's model of sales.,journals/ijgt/Nakagawa23,journals/ijgt/Nakagawa23,journals/corr/Nakagawa17,5.605057716369629,"(45, '-', 34)",549.809070110321,Match,-
3,100,60000000000000000,Large monochromatic components in multicolored bipartite graphs.,journals/jgt/DeBiasioKS20,journals/jgt/DeBiasioKS20,journals/jcta/Rahimi20,5.88808012008667,"(49, '-', 37)",549.809070110321,Match,-
3,100,60000000000000000,Modal and Temporal Properties of Processes.,series/txcs/Stirling01,series/txcs/Stirling01,journals/corr/abs-2106-00966,3.0917978286743164,"(24, '-', 20)",549.809070110321,Match,-
3,100,60000000000000000,Optimal Filter-Bank Design for Multiple Texture Discrimination.,conf/icip/RandenH97a,conf/icip/RandenH97a,journals/wpc/SaadatSAN15,5.2720537185668945,"(43, '-', 25)",549.809070110321,Match,-
3,100,60000000000000000,BJR-Tree: Fast Skyline Computation Algorithm for Serendipitous Searching Problems.,conf/dsaa/KoizumiEHI17,conf/dsaa/KoizumiEHI17,conf/ai/MorinLAM10,6.708558082580566,"(59, '-', 29)",549.809070110321,Match,-
3,100,60000000000000000,Solving Combinatorial Problems via the Random Exploration of the Search Space: An Experimental Approach for Fast Decision Making.,conf/noms/SilvaSGSSMSN22,conf/noms/SilvaSGSSMSN22,journals/tgis/NakayaY10,10.296977996826172,"(95, '-', 36)",549.809070110321,Match,-
3,100,60000000000000000,Heuristics for the global optimization of microprograms.,conf/micro/Poe80,conf/micro/Poe80,conf/micro/TokoroTTY78,3.457878828048706,"(33, '-', 25)",549.809070110321,Match,-
3,100,60000000000000000,Integrierte Testkonzepte - Von der Theorie zur Praxis und zur&uuml;ck.,conf/se/Gerlich07,conf/se/Gerlich07,journals/stt/Sneed09a,4.849623203277588,"(71, '-', 46)",549.809070110321,Match,-
3,100,60000000000000000,Effect of the principal component on the PCA-based neural network model for HFO2 thin film characteristics.,conf/aia/KoHMY07,conf/aia/KoHMY07,journals/eswa/OmidMO10,6.87701940536499,"(71, '-', 31)",549.809070110321,Match,-
3,100,60000000000000000,Multiple-Hypothesis CTC-Based Semi-Supervised Adaptation of End-to-End Speech Recognition.,conf/icassp/DoDH21,conf/icassp/DoDH21,journals/corr/abs-2103-15515,5.765017747879028,"(68, '-', 39)",549.809070110321,Match,-
3,100,60000000000000000,Image noise-informative map for noise standard deviation estimation.,conf/icassp/UssVLBC11,conf/icassp/UssVLBC11,journals/ieiceee/ZhouZY19,4.769934415817261,"(51, '-', 30)",549.809070110321,Match,-
3,100,60000000000000000,Minimum settling time voltage regulation of single-phase PFC converters.,conf/icecsys/NinkovicJ01,conf/icecsys/NinkovicJ01,conf/iecon/NakataTSM15,4.577322006225586,"(49, '-', 26)",549.809070110321,Match,-
3,100,60000000000000000,DynaPyt: a dynamic analysis framework for Python.,conf/sigsoft/EghbaliP22,conf/sigsoft/EghbaliP22,journals/jossw/Smith21,3.335564374923706,"(40, '-', 26)",549.809070110321,Match,-
3,100,60000000000000000,Getting Back Up: Understanding How Enterprise Data Backups Fail.,conf/usenix/AmvrosiadisB16,conf/usenix/AmvrosiadisB16,journals/synthese/Stein04,4.631482839584351,"(59, '-', 25)",549.809070110321,Match,-
3,100,60000000000000000,3-Designs from Z<sub>4</sub>-Goethals-Like Codes and Variants of Cyclotomic Polynomials.,conf/wcc/LahtonenRV05,journals/mj/WangRHHC09,journals/qip/JiZ23,5.760736703872681,"(135, '-', 119)",549.809070110321,NOT MATCH,-
3,100,60000000000000000,(Not) yet another policy for scalable video delivery to mobile users.,conf/mmsys/HosseiniFP15,conf/mmsys/HosseiniFP15,conf/iscas/LiCCT10,5.337186574935913,"(53, '-', 29)",549.809070110321,Match,-
3,100,60000000000000000,A Self-healing Key Pre-distribution Scheme for Multi-phase Wireless Sensor Networks.,conf/trustcom/MessaiS17,conf/trustcom/MessaiS17,conf/iscis/CatakogluL13,6.476064920425415,"(57, '-', 41)",549.809070110321,Match,-
3,100,60000000000000000,Nonlinear Integration of Spatial and Temporal Forecasting by Support Vector Machines.,conf/fskd/WangCL07,conf/fskd/WangCL07,journals/corr/QiSN16,6.310672044754028,"(56, '-', 40)",549.809070110321,Match,-
3,100,60000000000000000,Network Security Management Using ARP Spoofing.,conf/iccsa/KwonAC04,conf/iccsa/KwonAC04,conf/IEEEares/PorrettiLK16,3.560457944869995,"(29, '-', 22)",549.809070110321,Match,-
3,100,60000000000000000,Filtering techniques for the system prognosis.,conf/icsc2/OuladsineOC16,conf/icsc2/OuladsineOC16,journals/isi/NarayanaGK18,3.9724435806274414,"(28, '-', 22)",549.809070110321,Match,-
3,100,60000000000000000,A QoS-Aware Adaptive Mobility Handling Approach for LoRa-Based IoT Systems.,conf/saso/RobbeD18,conf/saso/RobbeD18,conf/icwe/ZhangWZWC05,5.402074098587036,"(51, '-', 26)",549.809070110321,Match,-
3,100,60000000000000000,HSP: Hybrid Synchronous Parallelism for Fast Distributed Deep Learning.,conf/icpp/Li0LZJ022,conf/icpp/Li0LZJ022,journals/corr/abs-2001-01347,6.227115631103516,"(57, '-', 36)",549.809070110321,Match,-
3,100,60000000000000000,The Nexus information hub for exploring social-informational context.,conf/adcs/MansfieldRCS02,conf/adcs/MansfieldRCS02,conf/cbms/Hill12,4.746354341506958,"(47, '-', 31)",549.809070110321,Match,-
3,100,60000000000000000,"The Badalona Corpus - An Audio, Video and Neuro-Physiological Conversational Dataset.",conf/lrec/BlacheAJHKLMF22,conf/lrec/BlacheAJHKLMF22,conf/aaaiss/KatholS15,5.560457229614258,"(66, '-', 27)",549.809070110321,Match,-
3,100,60000000000000000,Using Cloud-assisted Body Area Networks to Track People Physical Activity in Mobility.,conf/bodynets/FortinoGLM15,conf/bodynets/FortinoGLM15,conf/medinfo/HenriksenHHG17,6.07359504699707,"(58, '-', 29)",549.809070110321,95.74468085106383,5.645906570109915
3,500,60000000000000000,"Substad: For Fast Substitution in LISP, with an Application on Unification.",journals/ipl/Champeaux78,journals/ipl/Champeaux78,journals/logcom/DyckhoffU03,1.4548559188842773,"(37, '-', 19)",549.809070110321,Match,-
3,500,60000000000000000,A Choice Free Theory of Dedekind Cardinals.,journals/jsyml/Ellentuck69,journals/jsyml/Ellentuck69,conf/apn/Phawade16,1.6426527500152588,"(23, '-', 13)",549.809070110321,Match,-
